aspect	1101	1046	1073	customer service department	1101-aspect29	unknown	related
aspect	1101	1102	1118	customer service	1101-aspect30	unknown	related
subjective	1101	0	10	Do Not Buy	1101-subjective31	negative	related
subjective	1101	19	25	Poorly	1101-subjective32	negative	related
subjective	1101	59	68	interfere	1101-subjective33	negative	related
subjective	1101	96	106	gets stuck	1101-subjective34	negative	related
aspect	1101	119	127	contents	1101-aspect35	unknown	related
subjective	1101	128	140	fall through	1101-subjective36	negative	related
subjective	1101	182	205	2-3 cycles to get clean	1101-subjective37	negative	related
subjective	1101	245	275	it'd be faster to wash by hand	1101-subjective38	negative	related
aspect	1101	276	284	Controls	1101-aspect39	unknown	related
subjective	1101	292	303	inscrutably	1101-subjective40	negative	related
subjective	1101	428	449	starts without notice	1101-subjective41	negative	related
subjective	1101	454	468	drains half of	1101-subjective42	negative	related
subjective	1101	521	541	without enough water	1101-subjective43	negative	related
subjective	1101	597	604	Problem	1101-subjective44	negative	related
subjective	1101	675	681	broken	1101-subjective45	negative	related
subjective	1101	700	703	sad	1101-subjective46	negative	related
aspect	1101	695	697	It	1101-aspect47	unknown	related
subjective	1101	734	744	well built	1101-subjective48	positive	related
subjective	1101	753	760	limited	1101-subjective49	negative	related
subjective	1101	795	805	Do Not Buy	1101-subjective50	negative	related
subjective	1101	831	834	fix	1101-subjective51	negative	related
subjective	1101	859	873	oddly-behaving	1101-subjective52	negative	related
subjective	1101	884	899	I'd buy another	1101-subjective53	positive	related
subjective	1101	943	946	fix	1101-subjective54	negative	related
subjective	1101	987	1003	bizarre-behaving	1101-subjective55	negative	related
subjective	1101	1096	1101	GREAT	1101-subjective56	positive	related
subjective	1101	1148	1163	I'd buy another	1101-subjective57	positive	related
subjective	1102	14	21	3 stars	1102-subjective0	neutral	related
subjective	1102	39	58	very poorly written	1102-subjective1	negative	related
subjective	1102	67	74	missing	1102-subjective2	negative	related
subjective	1102	203	211	horrible	1102-subjective3	negative	related
subjective	1102	456	475	hand drawn pictures	1102-subjective4	negative	related
subjective	1102	653	656	bad	1102-subjective5	negative	related
subjective	1102	1270	1293	completely put together	1102-subjective6	positive	related
subjective	1102	1329	1336	tightly	1102-subjective7	positive	related
subjective	1102	1463	1468	great	1102-subjective8	positive	related
subjective	1102	1434	1455	no dents or scratches	1102-subjective9	positive	related
subjective	1102	1526	1533	useless	1102-subjective10	negative	related
subjective	1102	1558	1568	well built	1102-subjective11	positive	related
subjective	1102	1593	1605	mickey mouse	1102-subjective12	negative	related
subjective	1102	1630	1647	biggest complaint	1102-subjective13	negative	related
subjective	1102	1666	1684	didn't get 5 stars	1102-subjective14	negative	related
aspect	1102	1663	1665	it	1102-aspect15	unknown	related
subjective	1102	1887	1890	bad	1102-subjective16	negative	related
subjective	1102	2212	2225	simple enough	1102-subjective17	neutral	related
subjective	1102	2378	2385	squirts	1102-subjective18	negative	related
aspect	1102	2452	2454	DW	1102-aspect19	unknown	related
aspect	1102	2489	2499	faucet arm	1102-aspect20	unknown	related
aspect	1102	2673	2686	faucet nozzle	1102-aspect21	unknown	related
subjective	1102	2714	2736	may not be long enough	1102-subjective22	negative	related
aspect	1102	2929	2931	DW	1102-aspect23	unknown	related
aspect	1102	2945	2965	white plastic funnel	1102-aspect24	unknown	related
aspect	1102	3000	3006	manual	1102-aspect25	unknown	related
aspect	1102	3068	3086	red salt aid light	1102-aspect26	unknown	related
aspect	1102	3368	3373	Danby	1102-aspect27	unknown	related
aspect	1102	3498	3518	online' instructions	1102-aspect28	unknown	related
aspect	1102	3620	3624	page	1102-aspect29	unknown	related
aspect	1102	3645	3657	instructions	1102-aspect30	unknown	related
aspect	1102	3677	3679	DW	1102-aspect31	unknown	related
aspect	1102	3902	3908	funnel	1102-aspect32	unknown	related
aspect	1102	3937	3941	hole	1102-aspect33	unknown	related
aspect	1102	3978	3982	salt	1102-aspect34	unknown	related
aspect	1102	4078	4082	salt	1102-aspect35	unknown	related
aspect	1102	4232	4243	glass items	1102-aspect36	unknown	related
aspect	1102	4287	4301	red salt light	1102-aspect37	unknown	related
aspect	1102	4417	4423	Amazon	1102-aspect38	unknown	related
aspect	1102	4426	4445	2 pound bag of salt	1102-aspect39	unknown	related
aspect	1102	4731	4756	danby online instructions	1102-aspect40	unknown	related
aspect	1102	4778	4792	salt container	1102-aspect41	unknown	related
aspect	1102	4805	4810	water	1102-aspect42	unknown	related
aspect	1102	4914	4923	container	1102-aspect43	unknown	related
aspect	1102	4942	4952	dishwasher	1102-aspect44	unknown	related
aspect	1102	5330	5335	Danby	1102-aspect45	unknown	related
aspect	1102	5385	5390	Danby	1102-aspect46	unknown	related
aspect	1102	5801	5819	glassware spotting	1102-aspect47	unknown	related
aspect	1102	5886	5895	red light	1102-aspect48	unknown	related
aspect	1102	5962	5977	add salt' light	1102-aspect49	unknown	related
aspect	1102	6138	6143	danby	1102-aspect50	unknown	related
aspect	1102	6229	6240	move around	1102-aspect51	unknown	related
aspect	1102	6248	6255	casters	1102-aspect52	unknown	related
aspect	1102	6257	6259	It	1102-aspect53	unknown	related
aspect	1102	6363	6374	move around	1102-aspect54	unknown	related
aspect	1102	6399	6406	running	1102-aspect55	unknown	related
aspect	1102	6459	6471	normal cycle	1102-aspect56	unknown	related
aspect	1102	6518	6529	light cycle	1102-aspect57	unknown	related
aspect	1102	6964	6978	various lights	1102-aspect58	unknown	related
aspect	1102	7283	7295	drying cycle	1102-aspect59	unknown	related
aspect	1102	7603	7615	drying light	1102-aspect60	unknown	related
aspect	1102	7649	7654	hoses	1102-aspect61	unknown	related
aspect	1102	7664	7670	faucet	1102-aspect62	unknown	related
aspect	1102	7730	7735	Water	1102-aspect63	unknown	related
aspect	1102	7859	7861	It	1102-aspect64	unknown	related
aspect	1102	7929	7935	dishes	1102-aspect65	unknown	related
aspect	1102	8104	8116	dish spacers	1102-aspect66	unknown	related
aspect	1102	8124	8135	bottom rack	1102-aspect67	unknown	related
aspect	1102	8173	8183	flat space	1102-aspect68	unknown	related
aspect	1102	8199	8203	pans	1102-aspect69	unknown	related
aspect	1102	8424	8427	top	1102-aspect70	unknown	related
aspect	1102	8502	8505	top	1102-aspect71	unknown	related
aspect	1102	8703	8721	instruction manual	1102-aspect72	unknown	related
aspect	1102	8812	8818	manual	1102-aspect73	unknown	related
aspect	1102	8976	8985	rock salt	1102-aspect74	unknown	related
aspect	1102	9022	9027	Danby	1102-aspect75	unknown	related
aspect	1102	9033	9049	Canadian company	1102-aspect76	unknown	related
aspect	1102	9275	9286	performance	1102-aspect77	unknown	related
aspect	1102	9300	9310	appearance	1102-aspect78	unknown	related
aspect	1102	9312	9318	packed	1102-aspect79	unknown	related
subjective	1102	2822	2840	trip to home depot	1102-subjective80	negative	related
subjective	1102	2911	2916	issue	1102-subjective81	negative	related
subjective	1102	2977	2992	no instructions	1102-subjective82	negative	related
subjective	1102	3451	3467	bad instructions	1102-subjective83	negative	related
subjective	1102	3628	3635	missing	1102-subjective84	negative	related
subjective	1102	4089	4103	huge challenge	1102-subjective85	negative	related
subjective	1102	4824	4870	doesn't tell you how big the salt container is	1102-subjective86	negative	related
subjective	1102	5336	5352	didn't even know	1102-subjective87	negative	related
subjective	1102	5366	5379	salt aid mess	1102-subjective88	negative	related
subjective	1102	5380	5403	cost Danby another star	1102-subjective89	negative	related
subjective	1102	5827	5848	wasn't any difference	1102-subjective90	negative	related
subjective	1102	5896	5912	still remains on	1102-subjective91	negative	related
subjective	1102	6144	6169	won't take responsibility	1102-subjective92	negative	related
subjective	1102	6216	6225	very easy	1102-subjective93	positive	related
subjective	1102	6262	6267	heavy	1102-subjective94	negative	related
subjective	1102	6355	6359	easy	1102-subjective95	positive	related
subjective	1102	6382	6393	super quiet	1102-subjective96	positive	related
subjective	1102	6427	6440	nice surprise	1102-subjective97	positive	related
subjective	1102	6442	6448	Beware	1102-subjective98	negative	related
subjective	1102	6500	6509	2-3 hours	1102-subjective99	negative	related
aspect	1102	673	675	DW	1102-aspect100	unknown	related
subjective	1102	7054	7110	you can tell where it's at and when it's reached the end	1102-subjective101	positive	related
aspect	1102	7252	7257	light	1102-aspect102	unknown	related
aspect	1102	7759	7764	hoses	1102-aspect103	unknown	related
subjective	1102	7865	7877	small inside	1102-subjective104	positive	related
aspect	1102	8080	8082	It	1102-aspect105	unknown	related
subjective	1102	8083	8162	doesn't have as many dish spacers on the bottom rack as I personally would like	1102-subjective106	negative	related
subjective	1102	8164	8172	a lot of	1102-subjective107	positive	related
subjective	1102	8209	8215	doable	1102-subjective108	positive	related
subjective	1102	8445	8459	gritty feeling	1102-subjective109	negative	related
subjective	1102	8514	8527	scratch proof	1102-subjective110	positive	related
subjective	1102	8634	8641	3 stars	1102-subjective111	neutral	related
aspect	1102	8626	8628	It	1102-aspect112	unknown	related
subjective	1102	8698	8702	poor	1102-subjective113	negative	related
aspect	1102	8858	8863	pages	1102-aspect114	unknown	related
aspect	1102	8869	8875	images	1102-aspect115	unknown	related
subjective	1102	8789	8803	salt aid issue	1102-subjective116	negative	related
subjective	1102	8850	8857	missing	1102-subjective117	negative	related
subjective	1102	8865	8868	bad	1102-subjective118	negative	related
subjective	1102	8996	9008	hard to find	1102-subjective119	negative	related
subjective	1102	9259	9266	5 stars	1102-subjective121	positive	related
subjective	1102	9295	9299	nice	1102-subjective122	positive	related
subjective	1102	9319	9323	well	1102-subjective123	positive	related
subjective	1102	9342	9352	salt issue	1102-subjective124	negative	related
subjective	1102	9368	9384	pretty darn good	1102-subjective125	positive	related
aspect	1102	9363	9365	It	1102-aspect126	unknown	related
aspect	1102	0	8	Danby DW	1102-aspect127	unknown	related
aspect	1102	59	65	manual	1102-aspect128	unknown	related
aspect	1102	75	80	pages	1102-aspect129	unknown	related
aspect	1102	149	167	instruction manual	1102-aspect130	unknown	related
aspect	1102	189	199	dishwasher	1102-aspect131	unknown	related
aspect	1102	322	324	DW	1102-aspect132	unknown	related
aspect	1102	373	379	manual	1102-aspect133	unknown	related
aspect	1102	411	424	illustrations	1102-aspect134	unknown	related
aspect	1102	584	590	manual	1102-aspect135	unknown	related
aspect	1102	645	647	DW	1102-aspect136	unknown	related
aspect	1102	657	663	manual	1102-aspect137	unknown	related
aspect	1102	932	937	danby	1102-aspect138	unknown	related
aspect	1102	1262	1269	arrived	1102-aspect139	unknown	related
aspect	1102	991	997	Amazon	1102-aspect140	unknown	related
aspect	1102	1027	1031	$339	1102-aspect141	unknown	related
aspect	1102	1314	1321	casters	1102-aspect142	unknown	related
aspect	1102	1337	1343	packed	1102-aspect143	unknown	related
aspect	1102	1469	1476	packing	1102-aspect144	unknown	related
aspect	1102	1491	1503	instructions	1102-aspect145	unknown	related
aspect	1102	1569	1576	product	1102-aspect146	unknown	related
aspect	1102	1606	1618	instructions	1102-aspect147	unknown	related
aspect	1102	1891	1910	instruction booklet	1102-aspect148	unknown	related
aspect	1102	2009	2011	it	1102-aspect149	unknown	related
aspect	1102	2057	2062	pages	1102-aspect150	unknown	related
aspect	1102	2206	2211	looks	1102-aspect151	unknown	related
aspect	1102	2354	2371	faucet attachment	1102-aspect152	unknown	related
aspect	1103	14	20	dishes	1103-aspect0	unknown	related
aspect	1103	41	51	dishwasher	1103-aspect1	unknown	related
aspect	1103	72	74	it	1103-aspect2	unknown	related
aspect	1103	106	108	it	1103-aspect3	unknown	related
aspect	1103	151	157	amazon	1103-aspect4	unknown	related
subjective	1103	29	33	good	1103-subjective5	positive	related
subjective	1103	34	40	little	1103-subjective6	positive	related
subjective	1103	66	71	loves	1103-subjective7	positive	related
subjective	1103	133	139	no way	1103-subjective8	positive	related
subjective	1103	166	186	get one of your owen	1103-subjective9	positive	related
subjective	1103	0	13	no more dirty	1103-subjective10	positive	related
subjective	1103	79	116	all my freinds want to buy it from me	1103-subjective11	positive	related
subjective	1104	0	17	Trust the Reviews	1104-subjective0	positive	related
aspect	1104	86	107	countertop dishwasher	1104-aspect1	unknown	related
aspect	1104	210	216	set up	1104-aspect2	unknown	related
aspect	1104	242	248	set up	1104-aspect3	unknown	related
aspect	1104	312	318	dishes	1104-aspect4	unknown	related
aspect	1104	320	327	glasses	1104-aspect5	unknown	related
aspect	1104	329	337	flatware	1104-aspect6	unknown	related
aspect	1104	343	349	Washes	1104-aspect7	unknown	related
aspect	1104	382	396	any dishwasher	1104-aspect8	unknown	foreign
aspect	1104	408	412	Runs	1104-aspect9	unknown	related
aspect	1104	438	460	Cascade Complete packs	1104-aspect10	unknown	related
aspect	1104	501	516	normal" setting	1104-aspect11	unknown	related
aspect	1104	537	547	80 minutes	1104-aspect12	unknown	related
aspect	1104	556	571	normal" setting	1104-aspect13	unknown	related
aspect	1104	664	672	purchase	1104-aspect14	unknown	related
subjective	1104	37	53	pretty skeptical	1104-subjective15	negative	related
subjective	1104	181	195	So glad I did!	1104-subjective16	positive	related
aspect	1104	170	172	it	1104-aspect17	unknown	related
subjective	1104	197	206	Very easy	1104-subjective18	positive	related
subjective	1104	252	272	less than 20 minutes	1104-subjective19	positive	related
subjective	1104	283	308	surprisingly large amount	1104-subjective20	positive	related
subjective	1104	350	376	just as well if not better	1104-subjective21	positive	related
subjective	1104	413	425	very quietly	1104-subjective22	positive	related
subjective	1104	462	477	fully dissolves	1104-subjective23	positive	related
subjective	1104	578	591	a little long	1104-subjective24	negative	related
subjective	1104	594	620	don't think it's excessive	1104-subjective25	neutral	related
subjective	1104	642	654	very pleased	1104-subjective26	positive	related
aspect	1105	7	9	it	1105-aspect0	unknown	related
aspect	1105	34	44	dishwasher	1105-aspect1	unknown	related
aspect	1105	78	83	chime	1105-aspect2	unknown	related
aspect	1105	102	107	cycle	1105-aspect3	unknown	related
aspect	1105	239	244	power	1105-aspect4	unknown	related
aspect	1105	267	271	door	1105-aspect5	unknown	related
aspect	1105	280	284	rack	1105-aspect6	unknown	related
aspect	1105	389	397	jar lids	1105-aspect7	unknown	related
aspect	1105	452	459	machine	1105-aspect8	unknown	related
aspect	1105	513	517	rack	1105-aspect9	unknown	related
aspect	1105	557	573	cup holder racks	1105-aspect10	unknown	related
aspect	1105	647	671	silverware basket covers	1105-aspect11	unknown	related
aspect	1105	787	789	it	1105-aspect12	unknown	related
aspect	1105	834	847	dinner plates	1105-aspect13	unknown	related
aspect	1105	988	998	guidelines	1105-aspect14	unknown	related
subjective	1105	2	6	love	1105-subjective15	positive	related
subjective	1105	21	26	great	1105-subjective16	positive	related
subjective	1105	27	33	little	1105-subjective17	positive	related
subjective	1105	50	64	only negatives	1105-subjective18	negative	related
subjective	1105	111	120	too faint	1105-subjective19	negative	related
subjective	1105	302	314	fairly large	1105-subjective20	negative	related
subjective	1105	369	381	fall through	1105-subjective21	negative	related
aspect	1105	315	323	openings	1105-aspect22	unknown	related
aspect	1105	360	365	items	1105-aspect23	unknown	related
subjective	1105	401	443	Neither negative really diminishes my love	1105-subjective24	positive	related
subjective	1105	475	487	rack problem	1105-subjective25	negative	related
subjective	1105	714	731	get this - do IT!	1105-subjective26	positive	related
subjective	1105	733	760	Wish I had gotten it sooner	1105-subjective27	positive	related
subjective	1105	768	785	no hook-up issues	1105-subjective28	positive	related
subjective	1105	790	828	went flawlessly and continues to do so	1105-subjective29	positive	related
subjective	1105	879	934	only had one dried on cappuccino mug fail to come clean	1105-subjective30	positive	related
aspect	1105	958	964	dishes	1105-aspect31	unknown	related
subjective	1105	999	1001	:)	1105-subjective32	positive	related
subjective	1105	594	624	taller glasses to be put there	1105-subjective33	positive	related
aspect	1106	10	20	dishwasher	1106-aspect0	unknown	related
aspect	1106	46	53	machine	1106-aspect1	unknown	related
aspect	1106	58	64	cleans	1106-aspect2	unknown	related
aspect	1106	69	75	dishes	1106-aspect3	unknown	related
aspect	1106	138	145	hook up	1106-aspect4	unknown	related
aspect	1106	191	204	counter space	1106-aspect5	unknown	related
aspect	1106	249	255	faucet	1106-aspect6	unknown	related
aspect	1106	222	232	dishwasher	1106-aspect7	unknown	related
aspect	1106	294	304	dishwasher	1106-aspect8	unknown	related
aspect	1106	262	268	faucet	1106-aspect9	unknown	related
aspect	1106	322	329	machine	1106-aspect10	unknown	related
aspect	1106	484	491	machine	1106-aspect11	unknown	related
subjective	1106	26	35	impressed	1106-subjective12	positive	related
subjective	1106	76	85	very well	1106-subjective13	positive	related
subjective	1106	90	95	quiet	1106-subjective14	positive	related
subjective	1106	97	109	holds plenty	1106-subjective15	positive	related
subjective	1106	128	134	simple	1106-subjective16	positive	related
subjective	1106	151	160	only cons	1106-subjective17	unknown	related
subjective	1106	173	187	takes up a lot	1106-subjective18	negative	related
subjective	1106	269	315	cannot be used while the dishwasher is running	1106-subjective19	negative	related
subjective	1106	330	369	only hooks up to standard sized faucets	1106-subjective20	negative	related
subjective	1106	500	538	best money I have spent in a long time	1106-subjective21	positive	related
subjective	1106	0	4	love	1106-subjective22	positive	related
aspect	1106	113	119	dishes	1106-aspect23	unknown	related
aspect	1106	55	57	It	1106-aspect24	unknown	related
subjective	1106	473	477	cons	1106-subjective25	negative	related
aspect	1107	53	65	Danby DW1805	1107-aspect0	unknown	related
aspect	1107	395	417	full sized dishwashers	1107-aspect1	unknown	foreign
aspect	1107	426	447	stainless steel Bosch	1107-aspect2	unknown	foreign
aspect	1107	819	827	eTronics	1107-aspect3	unknown	related
aspect	1107	884	900	customer service	1107-aspect4	unknown	related
aspect	1107	929	934	price	1107-aspect5	unknown	related
aspect	1107	1093	1100	Kenmore	1107-aspect6	unknown	foreign
aspect	1107	1163	1171	interior	1107-aspect7	unknown	related
aspect	1107	1173	1192	mechanical controls	1107-aspect8	unknown	related
aspect	1107	1222	1232	electronic	1107-aspect9	unknown	foreign
aspect	1107	1280	1285	seals	1107-aspect10	unknown	related
aspect	1107	1291	1305	stable casters	1107-aspect11	unknown	related
aspect	1107	1479	1489	upper tray	1107-aspect12	unknown	related
aspect	1107	1498	1513	height settings	1107-aspect13	unknown	related
aspect	1107	1531	1544	lower setting	1107-aspect14	unknown	related
aspect	1107	1565	1585	standard size dishes	1107-aspect15	unknown	related
aspect	1107	1604	1609	trays	1107-aspect16	unknown	related
aspect	1107	1690	1695	tines	1107-aspect17	unknown	related
aspect	1107	1778	1782	1805	1107-aspect18	unknown	related
aspect	1107	1794	1800	dishes	1107-aspect19	unknown	related
aspect	1107	1831	1846	lower spray arm	1107-aspect20	unknown	related
aspect	1107	1848	1864	middle spray arm	1107-aspect21	unknown	related
aspect	1107	1869	1880	top sprayer	1107-aspect22	unknown	related
aspect	1107	1901	1913	food filters	1107-aspect23	unknown	related
aspect	1107	1918	1933	heating element	1107-aspect24	unknown	related
aspect	1107	1941	1945	base	1107-aspect25	unknown	related
aspect	1107	1987	1999	hose hook-up	1107-aspect26	unknown	related
aspect	1107	2134	2138	1805	1107-aspect27	unknown	related
aspect	1107	2302	2310	This one	1107-aspect28	unknown	related
aspect	1107	2366	2376	rear panel	1107-aspect29	unknown	related
aspect	1107	2416	2422	rivets	1107-aspect30	unknown	related
aspect	1107	2427	2432	seams	1107-aspect31	unknown	related
aspect	1107	2449	2473	black-plastic lined hose	1107-aspect32	unknown	related
aspect	1107	2490	2501	serial tags	1107-aspect33	unknown	related
aspect	1107	2653	2662	load time	1107-aspect34	unknown	related
aspect	1107	2729	2735	faucet	1107-aspect35	unknown	related
aspect	1107	2900	2914	economy" cycle	1107-aspect36	unknown	related
aspect	1107	2955	2959	Pots	1107-aspect37	unknown	related
aspect	1107	2964	2968	Pans	1107-aspect38	unknown	related
aspect	1107	2970	2978	Delicate	1107-aspect39	unknown	related
aspect	1107	2984	3001	Rinse only cycles	1107-aspect40	unknown	related
aspect	1107	3021	3035	Delicate cycle	1107-aspect41	unknown	related
aspect	1107	3050	3061	heat option	1107-aspect42	unknown	related
aspect	1107	3071	3075	Pots	1107-aspect43	unknown	related
aspect	1107	3080	3084	Pans	1107-aspect44	unknown	related
aspect	1107	3097	3115	extra boost option	1107-aspect45	unknown	related
aspect	1107	3130	3135	water	1107-aspect46	unknown	related
aspect	1107	3188	3193	Bosch	1107-aspect47	unknown	foreign
aspect	1107	3203	3208	which	1107-aspect48	unknown	foreign
aspect	1107	3265	3276	Kitchen Aid	1107-aspect49	unknown	foreign
aspect	1107	3317	3335	plastic tub models	1107-aspect50	unknown	foreign
aspect	1107	3534	3539	cycle	1107-aspect51	unknown	related
aspect	1107	3754	3759	price	1107-aspect52	unknown	related
aspect	1107	3845	3855	dishwasher	1107-aspect53	unknown	related
aspect	1107	3918	3928	dishwasher	1107-aspect54	unknown	related
aspect	1107	3941	3952	dishwashers	1107-aspect55	unknown	foreign
aspect	1107	3995	4010	1 year warranty	1107-aspect56	unknown	related
aspect	1107	4150	4155	Danby	1107-aspect57	unknown	related
aspect	1107	4318	4320	it	1107-aspect58	unknown	related
aspect	1107	4349	4354	wheel	1107-aspect59	unknown	related
aspect	1107	4459	4467	fittings	1107-aspect60	unknown	related
aspect	1107	4469	4474	timer	1107-aspect61	unknown	related
aspect	1107	4476	4491	exterior finish	1107-aspect62	unknown	related
aspect	1107	4493	4508	interior lining	1107-aspect63	unknown	related
aspect	1107	4557	4570	Cascade lemon	1107-aspect64	unknown	related
aspect	1107	4591	4595	load	1107-aspect65	unknown	related
aspect	1107	4607	4613	dishes	1107-aspect66	unknown	related
subjective	1107	477	482	giddy	1107-subjective67	positive	related
subjective	1107	867	874	pleased	1107-subjective68	positive	related
subjective	1107	924	928	best	1107-subjective69	positive	related
subjective	1107	936	954	no delivery charge	1107-subjective70	positive	related
subjective	1107	1147	1162	stainless steel	1107-subjective71	positive	related
subjective	1107	1210	1216	better	1107-subjective72	positive	related
subjective	1107	1267	1279	well fitting	1107-subjective74	positive	related
aspect	1107	1311	1319	interior	1107-aspect75	unknown	related
subjective	1107	1323	1332	FULL size	1107-subjective76	positive	related
subjective	1107	1548	1560	not suitable	1107-subjective77	negative	related
subjective	1107	1610	1618	fit well	1107-subjective78	positive	related
subjective	1107	1634	1642	too snug	1107-subjective79	negative	related
subjective	1107	1709	1740	bit close together for my taste	1107-subjective80	negative	related
subjective	1107	1783	1793	can handle	1107-subjective81	positive	related
subjective	1107	1950	1956	sturdy	1107-subjective82	positive	related
subjective	1107	1961	1970	well made	1107-subjective83	positive	related
subjective	1107	1972	1981	Complaint	1107-subjective84	negative	related
subjective	1107	2004	2015	6 feet long	1107-subjective85	negative	related
subjective	1107	2311	2322	looks solid	1107-subjective86	positive	related
subjective	1107	2331	2342	clean lines	1107-subjective87	positive	related
subjective	1107	2558	2569	protrusions	1107-subjective88	negative	related
subjective	1107	2705	2720	attaches easily	1107-subjective89	positive	related
subjective	1107	2922	2934	worked great	1107-subjective90	positive	related
subjective	1107	3136	3148	steaming hot	1107-subjective91	positive	related
subjective	1107	3149	3159	Very Quiet	1107-subjective92	positive	related
subjective	1107	3168	3183	not as quiet as	1107-subjective93	negative	related
subjective	1107	3220	3227	quieter	1107-subjective94	positive	related
subjective	1107	3250	3261	as quiet as	1107-subjective95	positive	related
subjective	1107	3285	3303	definitely quieter	1107-subjective96	positive	related
subjective	1107	3365	3373	NO leaks	1107-subjective97	positive	related
subjective	1107	3803	3883	couldn't believe that such an inexpensive dishwasher could deliver like this one	1107-subjective98	positive	related
subjective	1107	3929	3940	outperforms	1107-subjective99	positive	related
subjective	1107	4324	4343	still working great	1107-subjective100	positive	related
subjective	1107	4355	4372	keeps falling off	1107-subjective101	negative	related
subjective	1107	4445	4457	working fine	1107-subjective102	positive	related
subjective	1107	4510	4518	no leaks	1107-subjective103	positive	related
subjective	1107	4661	4693	hope it lasts me another 5 years	1107-subjective104	positive	related
aspect	1107	4420	4435	Everything else	1107-aspect105	unknown	related
aspect	1108	6	17	dish washer	1108-aspect0	unknown	related
aspect	1108	35	46	dish washer	1108-aspect1	unknown	related
aspect	1108	86	93	results	1108-aspect2	unknown	related
aspect	1108	156	162	dishes	1108-aspect3	unknown	related
aspect	1108	187	193	washer	1108-aspect4	unknown	related
aspect	1108	203	216	full size one	1108-aspect5	unknown	foreign
aspect	1108	229	240	This washer	1108-aspect6	unknown	related
aspect	1108	249	255	dishes	1108-aspect7	unknown	related
aspect	1108	295	305	old washer	1108-aspect8	unknown	foreign
aspect	1108	327	332	water	1108-aspect9	unknown	related
aspect	1108	352	359	cleaned	1108-aspect10	unknown	related
aspect	1108	399	408	appliance	1108-aspect11	unknown	related
subjective	1108	104	113	excellent	1108-subjective12	positive	related
subjective	1108	217	227	broke down	1108-subjective13	negative	related
subjective	1108	256	266	very clean	1108-subjective14	positive	related
subjective	1108	279	286	quieter	1108-subjective15	positive	related
aspect	1108	268	270	it	1108-aspect16	unknown	related
subjective	1108	315	326	very little	1108-subjective17	positive	related
subjective	1108	360	370	everything	1108-subjective18	positive	related
subjective	1108	389	398	Excellent	1108-subjective19	positive	related
subjective	1108	0	5	Great	1108-subjective20	positive	related
aspect	1108	310	314	uses	1108-aspect21	unknown	related
subjective	1109	271	284	had to return	1109-subjective0	negative	related
aspect	1109	10	28	water level switch	1109-aspect1	unknown	related
aspect	1109	58	60	it	1109-aspect2	unknown	related
aspect	1109	200	218	water level switch	1109-aspect3	unknown	related
aspect	1109	237	249	water intake	1109-aspect4	unknown	related
subjective	1109	3	9	broken	1109-subjective5	negative	related
subjective	1109	61	72	didn't work	1109-subjective6	negative	related
subjective	1109	101	112	over filled	1109-subjective7	negative	related
subjective	1109	223	229	broken	1109-subjective8	negative	related
