subjective	2016	643	649	gering	2016-subjective37	positive	related
subjective	2016	671	681	abgerundet	2016-subjective38	positive	related
subjective	2016	702	723	gut in der Hand liegt	2016-subjective39	positive	related
subjective	2016	761	769	angeraut	2016-subjective40	positive	related
subjective	2016	790	802	pflegeleicht	2016-subjective41	positive	related
subjective	2016	819	829	problemlos	2016-subjective42	positive	related
aspect	2016	882	890	reinigen	2016-aspect43	unknown	related
subjective	2016	910	930	rostfreiem Edelstahl	2016-subjective44	positive	related
subjective	2016	949	979	spülmaschinenfestem Kunststoff	2016-subjective45	positive	related
subjective	2017	77	96	sofort angesprochen	2017-subjective0	positive	related
aspect	2017	14	31	Besteckset "Genua	2017-aspect1	unknown	related
aspect	2017	37	40	BSF	2017-aspect2	unknown	related
aspect	2017	98	100	Es	2017-aspect3	unknown	related
aspect	2017	153	159	Design	2017-aspect4	unknown	related
aspect	2017	169	177	Aussehen	2017-aspect5	unknown	related
aspect	2017	212	214	Es	2017-aspect6	unknown	related
aspect	2017	249	254	Größe	2017-aspect7	unknown	related
aspect	2017	259	263	Form	2017-aspect8	unknown	related
aspect	2017	276	282	Messer	2017-aspect9	unknown	related
aspect	2017	308	315	Fleisch	2017-aspect10	unknown	related
aspect	2017	344	374	Pflegehinweise des Herstellers	2017-aspect11	unknown	related
aspect	2017	383	390	Besteck	2017-aspect12	unknown	related
aspect	2017	444	456	Spülmaschine	2017-aspect13	unknown	related
aspect	2017	612	619	Besteck	2017-aspect14	unknown	related
aspect	2017	690	697	Besteck	2017-aspect15	unknown	related
aspect	2017	770	784	anderen Teilen	2017-aspect16	unknown	foreign
aspect	2017	1091	1098	Besteck	2017-aspect17	unknown	related
aspect	2017	1078	1090	handhabendes	2017-aspect18	unknown	related
subjective	2017	0	9	Schön !!!	2017-subjective19	positive	related
aspect	2017	69	76	optisch	2017-aspect20	unknown	related
subjective	2017	108	134	ganz nach meinem Geschmack	2017-subjective21	positive	related
subjective	2017	139	152	wunderschönem	2017-subjective22	positive	related
subjective	2017	215	236	liegt gut in der Hand	2017-subjective23	positive	related
subjective	2017	264	271	stimmig	2017-subjective24	positive	related
subjective	2017	283	296	schneiden gut	2017-subjective25	positive	related
subjective	2017	324	338	keine Probleme	2017-subjective26	positive	related
subjective	2017	391	413	Spülmaschinen geeignet	2017-subjective27	positive	related
subjective	2017	469	498	keine negativen Veränderungen	2017-subjective28	positive	related
subjective	2017	512	554	Kratzer sind mir bis jetzt auch noch keine	2017-subjective29	positive	related
subjective	2017	626	644	jeden Tag benutzen	2017-subjective30	positive	related
subjective	2017	1039	1048	alles top	2017-subjective31	positive	related
subjective	2017	1071	1074	gut	2017-subjective32	positive	related
subjective	2017	1119	1154	festen Platz bei unseren Mahlzeiten	2017-subjective33	positive	related
aspect	2018	18	28	Victorinox	2018-aspect0	unknown	related
aspect	2018	132	146	Kunsstoffgriff	2018-aspect1	unknown	related
aspect	2018	221	227	Messer	2018-aspect2	unknown	related
aspect	2018	64	70	Messer	2018-aspect3	unknown	related
aspect	2018	281	295	Schneidemesser	2018-aspect4	unknown	related
subjective	2018	0	28	scharf, schärfer, Victorinox	2018-subjective5	positive	related
subjective	2018	84	100	irrsinnig scharf	2018-subjective6	positive	related
subjective	2018	105	120	bleiben es auch	2018-subjective7	positive	related
subjective	2018	164	199	nicht besonders viel Hochwertigkeit	2018-subjective8	negative	related
subjective	2018	317	328	gigantisch!	2018-subjective9	positive	related
aspect	2019	0	3	WMF	2019-aspect0	unknown	related
aspect	2019	42	50	Besteckt	2019-aspect1	unknown	related
aspect	2019	200	203	WMF	2019-aspect2	unknown	related
aspect	2019	227	233	Griffe	2019-aspect3	unknown	related
aspect	2019	258	264	Messer	2019-aspect4	unknown	related
aspect	2019	343	357	Geschirrspüler	2019-aspect5	unknown	related
aspect	2019	499	501	es	2019-aspect6	unknown	related
aspect	2019	521	532	Amazonpreis	2019-aspect7	unknown	related
aspect	2019	563	568	Laden	2019-aspect8	unknown	foreign
aspect	2019	577	586	Lieferung	2019-aspect9	unknown	related
subjective	2019	6	27	Qualität wie erwartet	2019-subjective10	positive	related
subjective	2019	213	222	überzeugt	2019-subjective11	positive	related
subjective	2019	239	252	schön geformt	2019-subjective12	positive	related
subjective	2019	272	292	angenehm in der Hand	2019-subjective13	positive	related
subjective	2019	302	308	scharf	2019-subjective14	positive	related
subjective	2019	324	335	bedenkenlos	2019-subjective15	positive	related
subjective	2019	506	516	empfehlen!	2019-subjective16	positive	related
subjective	2019	537	548	unschlagbar	2019-subjective17	positive	related
subjective	2019	594	611	schnell wie immer	2019-subjective18	positive	related
aspect	2002	12	19	Besteck	2002-aspect0	unknown	related
aspect	2002	36	43	Besteck	2002-aspect1	unknown	related
aspect	2002	93	105	Verarbeitung	2002-aspect2	unknown	related
aspect	2002	110	116	Griffe	2002-aspect3	unknown	related
subjective	2002	0	11	Kultbesteck	2002-subjective4	positive	related
subjective	2002	68	83	schön anzusehen	2002-subjective5	positive	related
subjective	2002	121	135	nicht so schön	2002-subjective6	negative	related
aspect	2020	158	161	Set	2020-aspect0	unknown	related
aspect	2020	188	190	es	2020-aspect1	unknown	related
subjective	2020	4	18	Letzte Schrott	2020-subjective2	negative	related
subjective	2020	170	177	Schrott	2020-subjective3	negative	related
subjective	2020	200	212	zurücksenden	2020-subjective4	negative	related
aspect	2021	54	68	Alltagsbesteck	2021-aspect0	unknown	related
aspect	2021	105	110	Optik	2021-aspect1	unknown	related
aspect	2021	161	176	Markenbestecken	2021-aspect2	unknown	foreign
aspect	2021	223	229	Messer	2021-aspect3	unknown	related
aspect	2021	287	299	Spülmaschine	2021-aspect4	unknown	related
aspect	2021	321	334	Besteckteilen	2021-aspect5	unknown	related
aspect	2021	416	423	Messern	2021-aspect6	unknown	related
aspect	2021	462	479	WMF-Besteck Merit	2021-aspect7	unknown	foreign
aspect	2021	573	584	BSF-Besteck	2021-aspect8	unknown	related
aspect	2021	607	614	optisch	2021-aspect9	unknown	related
aspect	2021	619	624	Merit	2021-aspect10	unknown	related
aspect	2021	654	661	Besteck	2021-aspect11	unknown	related
subjective	2021	0	14	Schön schlicht	2021-subjective12	positive	related
subjective	2021	24	28	edel	2021-subjective13	positive	related
subjective	2021	29	41	Sehr schönes	2021-subjective14	positive	related
subjective	2021	43	53	schlichtes	2021-subjective15	positive	related
subjective	2021	74	89	gut in der Hand	2021-subjective16	positive	related
subjective	2021	142	150	teureren	2021-subjective17	positive	related
subjective	2021	192	201	mithalten	2021-subjective18	positive	related
subjective	2021	212	217	Manko	2021-subjective19	negative	related
subjective	2021	253	264	Rostflecken	2021-subjective20	negative	related
subjective	2021	498	511	happige Preis	2021-subjective21	negative	related
subjective	2021	625	631	ähnelt	2021-subjective22	positive	related
subjective	2021	662	686	jederzeit wieder kaufen!	2021-subjective23	positive	related
aspect	2022	87	94	Artikel	2022-aspect0	unknown	related
aspect	2022	108	116	Qualität	2022-aspect1	unknown	related
aspect	2022	121	126	Preis	2022-aspect2	unknown	related
subjective	2022	0	20	Es geht nicht besser	2022-subjective3	positive	related
subjective	2022	127	144	sprechen für sich	2022-subjective4	positive	related
subjective	2022	147	164	einfach bestellen	2022-subjective5	positive	related
aspect	2023	3	8	Preis	2023-aspect0	unknown	related
aspect	2023	146	160	chenhelfer Set	2023-aspect1	unknown	related
aspect	2023	219	224	Preis	2023-aspect2	unknown	related
aspect	2023	243	254	Dosenöffner	2023-aspect3	unknown	related
aspect	2023	304	315	knobipresse	2023-aspect4	unknown	related
aspect	2023	336	351	eisportionierer	2023-aspect5	unknown	related
aspect	2023	408	423	Eisportionierer	2023-aspect6	unknown	related
aspect	2023	444	452	Material	2023-aspect7	unknown	related
aspect	2023	536	557	chen- & tomatenmesser	2023-aspect8	unknown	related
aspect	2023	599	605	gemüse	2023-aspect9	unknown	related
aspect	2023	608	612	obst	2023-aspect10	unknown	related
aspect	2023	629	640	dosenöffner	2023-aspect11	unknown	related
aspect	2023	692	703	Tortenheber	2023-aspect12	unknown	related
aspect	2023	767	788	Küchenreibe/käsehobel	2023-aspect13	unknown	related
aspect	2023	853	867	ikea-käsereibe	2023-aspect14	unknown	foreign
aspect	2023	870	881	Sparschäler	2023-aspect15	unknown	related
aspect	2023	916	930	Pizzaschneider	2023-aspect16	unknown	related
aspect	2023	949	962	Tiefkühlpizza	2023-aspect17	unknown	related
aspect	2023	991	1002	Schneebesen	2023-aspect18	unknown	related
aspect	2023	1063	1074	Knobipresse	2023-aspect19	unknown	related
aspect	2023	1106	1136	Flaschenöffner mit Dosenlocher	2023-aspect20	unknown	related
aspect	2023	1156	1160	pils	2023-aspect21	unknown	related
subjective	2023	0	2	1a	2023-subjective22	positive	related
subjective	2023	19	25	Mängel	2023-subjective23	negative	related
subjective	2023	128	143	sehr sehr gutes	2023-subjective24	positive	related
subjective	2023	213	218	super	2023-subjective25	positive	related
subjective	2023	259	270	sehr billig	2023-subjective26	negative	related
subjective	2023	283	298	kaputt gegangen	2023-subjective27	negative	related
subjective	2023	320	327	schrott	2023-subjective28	negative	related
subjective	2023	357	371	nicht makellos	2023-subjective29	negative	related
subjective	2023	431	434	gut	2023-subjective30	positive	related
subjective	2023	463	467	dünn	2023-subjective31	negative	related
subjective	2023	475	483	verbiegt	2023-subjective32	negative	related
subjective	2023	613	619	langts	2023-subjective33	positive	related
subjective	2023	649	660	sehr billig	2023-subjective34	negative	related
subjective	2023	711	726	zu hoher winkel	2023-subjective35	negative	related
subjective	2023	790	805	super praktisch	2023-subjective36	positive	related
subjective	2023	808	828	einfach  zu reinigen	2023-subjective37	positive	related
subjective	2023	902	914	gibt bessere	2023-subjective38	negative	related
subjective	2023	969	989	könnte schärfer sein	2023-subjective39	negative	related
subjective	2023	1004	1012	sehr gut	2023-subjective40	positive	related
subjective	2023	1017	1026	praktisch	2023-subjective41	positive	related
subjective	2023	1076	1083	schrott	2023-subjective42	negative	related
subjective	2023	1211	1220	empfehlen	2023-subjective43	positive	related
aspect	2025	11	37	Preis-Leistungs-Verhältnis	2025-aspect0	unknown	related
aspect	2025	59	66	Besteck	2025-aspect1	unknown	related
aspect	2025	112	114	Es	2025-aspect2	unknown	related
aspect	2025	147	165	Schliff der Messer	2025-aspect3	unknown	related
aspect	2025	209	217	Brötchen	2025-aspect4	unknown	related
aspect	2025	247	251	Kauf	2025-aspect5	unknown	related
aspect	2025	276	292	sehr viele Teile	2025-aspect6	unknown	related
aspect	2025	353	359	Spülen	2025-aspect7	unknown	related
aspect	2025	436	442	Messer	2025-aspect8	unknown	related
aspect	2025	554	561	Besteck	2025-aspect9	unknown	related
aspect	2025	726	755	wesentlich teureren Bestecken	2025-aspect10	unknown	foreign
subjective	2025	0	10	Sehr gutes	2025-subjective11	positive	related
subjective	2025	47	58	formschönes	2025-subjective12	positive	related
subjective	2025	84	101	schlichte Eleganz	2025-subjective13	positive	related
subjective	2025	115	141	liegt sehr gut in der Hand	2025-subjective14	positive	related
subjective	2025	218	232	aufzuschneiden	2025-subjective15	positive	related
subjective	2025	252	264	nicht bereut	2025-subjective16	positive	related
subjective	2025	297	318	nicht einmal 100 Euro	2025-subjective17	positive	related
subjective	2025	337	342	Manko	2025-subjective18	negative	related
subjective	2025	391	410	Abtrocknen von Hand	2025-subjective19	negative	related
subjective	2025	461	474	Wasserflecken	2025-subjective20	negative	related
subjective	2025	502	511	Rostfleck	2025-subjective21	negative	related
subjective	2025	607	621	Fingerabdrücke	2025-subjective22	negative	related
subjective	2025	665	669	wert	2025-subjective23	positive	related
subjective	2025	800	815	sehr zufrieden!	2025-subjective24	positive	related
aspect	2026	13	20	Besteck	2026-aspect0	unknown	related
aspect	2026	31	38	Besteck	2026-aspect1	unknown	related
aspect	2026	136	150	Pflegehinweise	2026-aspect2	unknown	related
aspect	2026	231	243	Beschichtung	2026-aspect3	unknown	related
aspect	2026	252	259	Griffen	2026-aspect4	unknown	related
subjective	2026	0	12	mangelhaftes	2026-subjective5	negative	related
subjective	2026	166	170	löst	2026-subjective6	negative	related
subjective	2026	351	368	schwarzen Flecken	2026-subjective7	negative	related
subjective	2026	391	413	nicht zu empfehlen !!!	2026-subjective8	negative	related
aspect	2027	40	47	Versand	2027-aspect0	unknown	related
aspect	2027	63	69	Amazon	2027-aspect1	unknown	related
aspect	2027	90	96	Design	2027-aspect2	unknown	related
aspect	2027	152	168	Langzeitqualität	2027-aspect3	unknown	related
aspect	2027	248	261	Messergriffen	2027-aspect4	unknown	related
aspect	2027	315	328	Messerklingen	2027-aspect5	unknown	related
aspect	2027	536	543	Produkt	2027-aspect6	unknown	related
subjective	2027	0	4	Rost	2027-subjective7	negative	related
subjective	2027	70	75	super	2027-subjective8	positive	related
subjective	2027	118	121	gut	2027-subjective9	positive	related
subjective	2027	169	174	nicht	2027-subjective10	negative	related
subjective	2027	223	230	Kratzer	2027-subjective11	negative	related
subjective	2027	336	340	Rost	2027-subjective12	negative	related
subjective	2027	507	518	Rostflecken	2027-subjective13	negative	related
subjective	2027	544	563	nicht wieder kaufen	2027-subjective14	negative	related
aspect	2028	40	45	Preis	2028-aspect1	unknown	related
aspect	2028	70	77	Besteck	2028-aspect2	unknown	related
aspect	2028	120	122	es	2028-aspect3	unknown	related
subjective	2028	30	39	günstigen	2028-subjective4	positive	related
subjective	2028	57	69	sehr schönes	2028-subjective5	positive	related
subjective	2028	95	108	etwas kleiner	2028-subjective6	negative	related
subjective	2028	128	147	immer wieder kaufen	2028-subjective7	positive	related
aspect	2029	8	15	Besteck	2029-aspect0	unknown	related
aspect	2029	29	36	Besteck	2029-aspect1	unknown	related
aspect	2029	88	97	Lieferung	2029-aspect2	unknown	related
subjective	2029	0	7	schönes	2029-subjective3	positive	related
subjective	2029	68	82	voll zufrieden	2029-subjective4	positive	related
subjective	2029	107	114	schnell	2029-subjective5	positive	related
subjective	2029	146	161	nicht verkratzt	2029-subjective6	positive	related
aspect	2029	133	135	es	2029-aspect7	unknown	related
aspect	2003	0	7	Besteck	2003-aspect0	unknown	related
aspect	2003	13	18	Kiste	2003-aspect1	unknown	related
aspect	2003	77	84	Besteck	2003-aspect2	unknown	related
aspect	2003	108	113	Kiste	2003-aspect3	unknown	related
aspect	2003	183	188	Stege	2003-aspect4	unknown	related
aspect	2003	221	228	Besteck	2003-aspect5	unknown	related
aspect	2003	277	283	Amazon	2003-aspect6	unknown	related
aspect	2003	397	407	Lieferzeit	2003-aspect7	unknown	related
aspect	2003	470	473	WMF	2003-aspect8	unknown	related
aspect	2003	501	511	neue Kiste	2003-aspect9	unknown	related
aspect	2003	600	603	WMF	2003-aspect10	unknown	related
aspect	2003	614	620	Amazon	2003-aspect11	unknown	related
subjective	2003	8	11	Top	2003-subjective12	positive	related
subjective	2003	19	23	Flop	2003-subjective13	negative	related
subjective	2003	89	98	wunderbar	2003-subjective14	positive	related
subjective	2003	170	176	defekt	2003-subjective15	negative	related
subjective	2003	189	200	abgebrochen	2003-subjective16	negative	related
subjective	2003	229	240	fünf Sterne	2003-subjective17	positive	related
subjective	2003	412	423	2-3 Monaten	2003-subjective18	negative	related
subjective	2003	512	528	nach einer Woche	2003-subjective19	positive	related
subjective	2003	538	547	KOSTENLOS	2003-subjective20	positive	related
subjective	2003	552	569	VERSANDKOSTENFREI	2003-subjective21	positive	related
subjective	2003	585	596	fünf Sterne	2003-subjective22	positive	related
subjective	2003	674	686	keinen Stern	2003-subjective23	negative	related
aspect	2030	19	31	Steakbesteck	2030-aspect0	unknown	related
aspect	2030	60	66	Messer	2030-aspect1	unknown	related
subjective	2030	36	50	schön verpackt	2030-subjective2	positive	related
subjective	2030	74	94	angenehm in der Hand	2030-subjective3	positive	related
subjective	2030	99	120	schneiden richtig gut	2030-subjective4	positive	related
subjective	2030	126	140	sehr zufrieden	2030-subjective5	positive	related
aspect	2031	28	35	Besteck	2031-aspect0	unknown	related
aspect	2031	40	47	Besteck	2031-aspect1	unknown	related
aspect	2031	75	81	Messer	2031-aspect2	unknown	related
aspect	2031	109	116	Fleisch	2031-aspect3	unknown	related
aspect	2031	124	130	Gabeln	2031-aspect4	unknown	related
aspect	2031	140	147	Fleisch	2031-aspect5	unknown	related
aspect	2031	176	185	3 "Zinken	2031-aspect6	unknown	related
aspect	2031	191	196	Salat	2031-aspect7	unknown	related
aspect	2031	236	248	Steakbesteck	2031-aspect8	unknown	related
subjective	2031	0	12	Sehr schönes	2031-subjective9	positive	related
subjective	2031	17	27	handliches	2031-subjective10	positive	related
subjective	2031	48	74	liegt sehr gut in der Hand	2031-subjective11	positive	related
subjective	2031	82	89	gleiten	2031-subjective12	positive	related
subjective	2031	118	123	super	2031-subjective13	positive	related
subjective	2031	148	164	optimal geeignet	2031-subjective14	positive	related
subjective	2031	202	218	bedingt geeignet	2031-subjective15	negative	related
subjective	2031	284	299	volle 5 Sterne!	2031-subjective16	positive	related
aspect	2318	138	144	Messer	2318-aspect0	unknown	related
aspect	2318	199	209	Brotmesser	2318-aspect1	unknown	related
aspect	2318	224	230	MEsser	2318-aspect2	unknown	related
aspect	2318	259	263	Kauf	2318-aspect3	unknown	related
subjective	2318	0	33	Nicht als Schneidemesser geeignet	2318-subjective4	negative	related
subjective	2318	36	48	nicht scharf	2318-subjective5	negative	related
subjective	2318	51	65	rosten schnell	2318-subjective6	negative	related
subjective	2318	71	130	lohnt es sich nicht einmal das bisschen Geld zu investieren	2318-subjective7	negative	related
subjective	2318	145	182	schneiden sehr schlecht bis gar nicht	2318-subjective8	negative	related
subjective	2318	215	217	ok	2318-subjective9	neutral	related
subjective	2318	231	251	rosten super schnell	2318-subjective10	negative	related
subjective	2318	273	286	nicht gelohnt	2318-subjective11	negative	related
subjective	2318	290	310	Sieht nur schick aus	2318-subjective12	positive	related
subjective	2318	315	329	mehr nicht :-(	2318-subjective13	negative	related
aspect	2032	34	36	es	2032-aspect0	unknown	related
aspect	2032	120	128	Material	2032-aspect1	unknown	related
aspect	2032	130	139	Edelstahl	2032-aspect2	unknown	related
aspect	2032	174	184	Qualitativ	2032-aspect3	unknown	related
aspect	2032	317	339	selbst gekochten Essen	2032-aspect4	unknown	related
subjective	2032	24	51	recht gut es dabei zu haben	2032-subjective5	positive	related
subjective	2032	53	73	Passt in jede Tasche	2032-subjective6	positive	related
subjective	2032	78	108	erfuelltt seinen Zweck optimal	2032-subjective7	positive	related
subjective	2032	146	155	langlebig	2032-subjective8	positive	related
subjective	2032	160	172	pflegeleicht	2032-subjective9	positive	related
subjective	2032	192	201	Chinaware	2032-subjective10	negative	related
subjective	2032	216	229	zu gebrauchen	2032-subjective11	positive	related
subjective	2032	241	268	deutsche Qualitaet erwartet	2032-subjective12	negative	related
subjective	2032	362	371	empfehlen	2032-subjective13	positive	related
aspect	2033	49	56	Besteck	2033-aspect0	unknown	related
aspect	2033	138	149	verarbeitet	2033-aspect1	unknown	related
subjective	2033	0	12	Tolle Arbeit	2033-subjective2	positive	related
subjective	2033	80	100	nichtteuer sein muss	2033-subjective3	positive	related
subjective	2033	101	123	Leigt toll in der Hand	2033-subjective4	positive	related
subjective	2033	134	137	gtu	2033-subjective5	positive	related
aspect	2337	15	22	Artikel	2337-aspect0	unknown	related
aspect	2337	40	46	Messer	2337-aspect1	unknown	related
aspect	2337	77	92	Kunststoffgriff	2337-aspect2	unknown	related
aspect	2337	133	137	Geld	2337-aspect3	unknown	related
aspect	2337	162	169	Artikel	2337-aspect4	unknown	related
subjective	2337	0	10	Sau Scharf	2337-subjective5	positive	related
subjective	2337	47	65	schneiden sehr gut	2337-subjective6	positive	related
subjective	2337	97	118	nicht ganz hochwertig	2337-subjective7	negative	related
subjective	2337	151	161	sehr guter	2337-subjective8	positive	related
aspect	2034	6	13	Besteck	2034-aspect0	unknown	related
aspect	2034	279	283	Ware	2034-aspect1	unknown	related
subjective	2034	0	5	Gutes	2034-subjective2	positive	related
subjective	2034	215	227	Super stabil	2034-subjective3	positive	related
subjective	2034	232	259	klapperlos zusammensteckbar	2034-subjective4	positive	related
subjective	2034	275	278	Top	2034-subjective5	positive	related
aspect	2343	38	44	Messer	2343-aspect0	unknown	related
aspect	2343	8	13	preis	2343-aspect1	unknown	related
aspect	2343	132	143	Bewertungen	2343-aspect2	unknown	related
aspect	2343	189	195	Messer	2343-aspect3	unknown	related
aspect	2343	282	294	Verarbeitung	2343-aspect4	unknown	related
aspect	2343	345	352	schärfe	2343-aspect5	unknown	related
aspect	2343	384	390	Messer	2343-aspect6	unknown	related
